"exclude","partyabbrev","text","doc_id","party","partycolor","partyorder","corpus_line_id","heading_order","doc_line_id","sentence","doc_sentence_id","corpus_sentence_id","heading","paragraph","context_after","context_before","partyname_in_text","sentence_id"
0,"FDP","Wir wollen eine Verbesserung der nationalen und europäischen Strategie zur Cybersicherheit (Cyber-Security).","fdp.txt","41420","gold",5,1048,0,416,"Wir Freie Demokraten wollen eine Verbesserung der nationalen und europäischen Strategie zur Cybersicherheit (Cyber-Security).",1550,2663,"Verbesserung der nationalen und europäischen Cybersicherheit","Wir Freie Demokraten wollen eine Verbesserung der nationalen und europäischen Strategie zur Cybersicherheit (Cyber-Security). Die fortschreitende Digitalisierung erhöht zunehmend die Bedeutung des Cyberraums für globale Kommunikation, wirtschaftliche Innovation und strategische Infrastruktureinrichtungen. Ebenso steigt die Relevanz des Cyberraums für Nachrichtendienste und ausländische Streitkräfte sowie Wirtschaftsspionage und organisierte Kriminalität. Allein die deutsche Bundesregierung registriert pro Tag rund 20 hochspezialisierte Cyberangriffe auf die Netze des Bundes. Die Zahl der Cyberangriffe auf große deutsche Unternehmen liegt noch viel höher, wie die rund vier Millionen automatisierten Angriffe pro Tag auf die Infrastruktur der Deutschen Telekom verdeutlichen. Deshalb braucht es sowohl auf nationaler als auch auf europäischer Ebene eine abgestimmte Strategie zum Schutz von privaten Unternehmen und öffentlichen Einrichtungen gleichermaßen, um diesen neuen Bedrohungen zu begegnen. Wir Freie Demokraten wollen das Bundesamt für Sicherheit in der Informationstechnik (BSI) aus der Zuständigkeit des Bundesinnenministeriums lösen und als nachgeordnete Behörde der Fachaufsicht des neu zu schaffenden Digitalministeriums unterstellen. Nationale Lösungen können aber langfristig alleine nicht bestehen. Auch im Cyberraum lohnt es sich, die europäischen Fähigkeiten zu bündeln. Im globalen Kontext wollen wir den Abschluss eines internationalen Informationsfreiheitsabkommens vorantreiben, das die Freiheit und Unabhängigkeit des Internets auch in Zukunft sichern sowie die Überwachung und Zensur des Internets eindämmen soll."," Die fortschreitende Digitalisierung erhöht zunehmend die Bedeutung des Cyberraums für globale Kommunikation, wirtschaftliche Innovation und strategische Infrastruktureinrichtungen. Ebenso steigt die Relevanz des Cyberraums für Nachrichtendienste und ausländische Streitkräfte sowie Wirtschaftsspionage und organisierte Kriminalität. Allein die deutsche Bundesregierung registriert pro Tag rund 20 hochspezialisierte Cyberangriffe auf die Netze des Bundes. Die Zahl der Cyberangriffe auf große deutsche Unternehmen liegt noch viel höher, wie die rund vier Millionen automatisierten Angriffe pro Tag auf die Infrastruktur der Deutschen Telekom verdeutlichen. Deshalb braucht es sowohl auf nationaler als auch auf europäischer Ebene eine abgestimmte Strategie zum Schutz von privaten Unternehmen und öffentlichen Einrichtungen gleichermaßen, um diesen neuen Bedrohungen zu begegnen. Wir Freie Demokraten wollen das Bundesamt für Sicherheit in der Informationstechnik (BSI) aus der Zuständigkeit des Bundesinnenministeriums lösen und als nachgeordnete Behörde der Fachaufsicht des neu zu schaffenden Digitalministeriums unterstellen. Nationale Lösungen können aber langfristig alleine nicht bestehen. Auch im Cyberraum lohnt es sich, die europäischen Fähigkeiten zu bündeln. Im globalen Kontext wollen wir den Abschluss eines internationalen Informationsfreiheitsabkommens vorantreiben, das die Freiheit und Unabhängigkeit des Internets auch in Zukunft sichern sowie die Überwachung und Zensur des Internets eindämmen soll.","","FALSE",12
0,"FDP","Wir wollen die Vielfalt und die Freiheit des Kulturlebens in Deutschland sichern und für alle Menschen in unserem Land zugänglich machen.","fdp.txt","41420","gold",5,819,0,187,"Wir Freie Demokraten wollen die Vielfalt und die Freiheit des Kulturlebens in Deutschland sichern und für alle Menschen in unserem Land zugänglich machen.",614,1727,"Kultur gibt Wurzeln und Zukunft zugleich","Ein lebendiger Diskurs ohne Restriktionen ist Grundlage für eine freiheitliche Kultur. Doch in vielen Ländern wird das kulturelle Leben der Bürger eingeschränkt, nur einer Minderheit zugänglich gemacht und zensiert. Wir Freie Demokraten wollen die Vielfalt und die Freiheit des Kulturlebens in Deutschland sichern und für alle Menschen in unserem Land zugänglich machen. Hierzu zählt ausdrücklich auch der Schutz von Minderheiten- und Regionalsprachen der EU-Sprachencharta. Lasst uns freiheitliche Kultur stärken!"," Hierzu zählt ausdrücklich auch der Schutz von Minderheiten- und Regionalsprachen der EU-Sprachencharta. Lasst uns freiheitliche Kultur stärken!","Ein lebendiger Diskurs ohne Restriktionen ist Grundlage für eine freiheitliche Kultur. Doch in vielen Ländern wird das kulturelle Leben der Bürger eingeschränkt, nur einer Minderheit zugänglich gemacht und zensiert. ","FALSE",69
0,"FDP","Wir fordern eine Open-Data- und Open-Government-Strategie für Deutschland.","fdp.txt","41420","gold",5,791,0,159,"Wir Freie Demokraten fordern eine Open-Data- und Open-Government-Strategie für Deutschland.",501,1614,"Open-Data und Open-Government-Strategie","Wir Freie Demokraten fordern eine Open-Data- und Open-Government-Strategie für Deutschland. Open-Data und Open-Government bedeuten, dass nicht-unternehmensbezogene oder nichtpersonenbezogene Daten der Verwaltung in maschinenlesbarer Form veröffentlicht und frei zugänglich gemacht werden. Eine solche Offenlegung führt zu mehr Transparenz sowie einer größeren Möglichkeit der öffentlichen Teilhabe. Denn nur, wenn Bürgerinnen und Bürger informiert sind, können sie auch an der öffentlichen Diskussion teilnehmen. Für Unternehmen können öffentlich zugängliche Daten wertvolle Informationen zu Absatzmärkten und Standortentscheidungen bringen und neuartige und attraktive Angebote für Kunden ermöglichen. Laut Studien kann dies bis zu 43 Milliarden Euro an Wertschöpfung und 20.000 neue Arbeitsplätze generieren. Diese Chance müssen wir nutzen."," Open-Data und Open-Government bedeuten, dass nicht-unternehmensbezogene oder nichtpersonenbezogene Daten der Verwaltung in maschinenlesbarer Form veröffentlicht und frei zugänglich gemacht werden. Eine solche Offenlegung führt zu mehr Transparenz sowie einer größeren Möglichkeit der öffentlichen Teilhabe. Denn nur, wenn Bürgerinnen und Bürger informiert sind, können sie auch an der öffentlichen Diskussion teilnehmen. Für Unternehmen können öffentlich zugängliche Daten wertvolle Informationen zu Absatzmärkten und Standortentscheidungen bringen und neuartige und attraktive Angebote für Kunden ermöglichen. Laut Studien kann dies bis zu 43 Milliarden Euro an Wertschöpfung und 20.000 neue Arbeitsplätze generieren. Diese Chance müssen wir nutzen.","","FALSE",25
0,"FDP","Wir setzen uns auf europäischer Ebene dafür ein, dass Betreiber von WLAN für die Unterlassung und Beseitigung von Rechtsverletzungen der Nutzer nicht mehr in Anspruch genommen werden.","fdp.txt","41420","gold",5,1226,0,594,"Wir setzen uns auf europäischer Ebene dafür ein, dass Betreiber von WLAN für die Unterlassung und Beseitigung von Rechtsverletzungen der Nutzer nicht mehr in Anspruch genommen werden.",2224,3337,"Freies WLAN im öffentlichen Raum","Wir Freie Demokraten möchten mehr freies WLAN in öffentlichen Räumen, Gebäuden und dem öffentlichen Nahverkehr ermöglichen. Soweit europäisches Recht es zulässt, sollen WLAN Betreiber für Urheberrechtsverletzungen nicht mehr als Störer in Haftung genommen werden, die von Nutzern begangen wurden. Wir setzen uns auf europäischer Ebene dafür ein, dass Betreiber von WLAN für die Unterlassung und Beseitigung von Rechtsverletzungen der Nutzer nicht mehr in Anspruch genommen werden.","","Wir Freie Demokraten möchten mehr freies WLAN in öffentlichen Räumen, Gebäuden und dem öffentlichen Nahverkehr ermöglichen. Soweit europäisches Recht es zulässt, sollen WLAN Betreiber für Urheberrechtsverletzungen nicht mehr als Störer in Haftung genommen werden, die von Nutzern begangen wurden. ","FALSE",76
0,"FDP","Wir setzen uns für eine europäisch abgestimmte, effektive und wirksame Entwicklungszusammenarbeit ein, die auf Qualität der eingesetzten Mittel setzt statt auf deren Quantität.","fdp.txt","41420","gold",5,1062,0,430,"Wir Freie Demokraten setzen uns für eine europäisch abgestimmte, effektive und wirksame Entwicklungszusammenarbeit ein, die auf Qualität der eingesetzten Mittel setzt statt auf deren Quantität.",1606,2719,"Europäisch abgestimmte Entwicklungszusammenarbeit","Wir Freie Demokraten setzen uns für eine europäisch abgestimmte, effektive und wirksame Entwicklungszusammenarbeit ein, die auf Qualität der eingesetzten Mittel setzt statt auf deren Quantität. Dabei legen wir Wert auf eine bessere Differenzierung bei der Auswahl der Partnerländer. Es muss verstärkt auf die Kriterien Bedarf, Leistungsfähigkeit, Entwicklungsbereitschaft und Effizienz der Maßnahmen geachtet werden. Nötig sind neue Kooperationen zur Integration der deutschen und lokalen Privatwirtschaft und Entwicklungspartnerschaften mit neu en Gebern. Wir fordern kohärentere Ansätze innerhalb der Bundesregierung und der Europäischen Union, insbesondere zwischen Wirtschafts-, Außen-, Handels- und Entwicklungspolitik sowie in Abstimmung mit der europäischen Entwicklungszusammenarbeit. Hierzu gehört auch eine Überprüfung der Auswirkungen der AgrarExport-Subventionen. Zusätzlich ist eine abgestimmte Außen-, Sicherheits-, Handels-, und Entwicklungspolitik nötig, die verstärkt auf Krisenprävention und Konfliktbewältigung als wichtigstes Mittel zur Bekämpfung von Fluchtursachen setzt."," Dabei legen wir Wert auf eine bessere Differenzierung bei der Auswahl der Partnerländer. Es muss verstärkt auf die Kriterien Bedarf, Leistungsfähigkeit, Entwicklungsbereitschaft und Effizienz der Maßnahmen geachtet werden. Nötig sind neue Kooperationen zur Integration der deutschen und lokalen Privatwirtschaft und Entwicklungspartnerschaften mit neu en Gebern. Wir fordern kohärentere Ansätze innerhalb der Bundesregierung und der Europäischen Union, insbesondere zwischen Wirtschafts-, Außen-, Handels- und Entwicklungspolitik sowie in Abstimmung mit der europäischen Entwicklungszusammenarbeit. Hierzu gehört auch eine Überprüfung der Auswirkungen der AgrarExport-Subventionen. Zusätzlich ist eine abgestimmte Außen-, Sicherheits-, Handels-, und Entwicklungspolitik nötig, die verstärkt auf Krisenprävention und Konfliktbewältigung als wichtigstes Mittel zur Bekämpfung von Fluchtursachen setzt.","","FALSE",54
0,"FDP","Wir brauchen ein Populationsmanagement für den Kormoran, das den Artenschutz im Blick hat und den Interessen der Menschen dient.","fdp.txt","41420","gold",5,837,0,205,"Wir brauchen ein Populationsmanagement für den Kormoran, das den Artenschutz im Blick hat und den Interessen der Menschen dient.",687,1800,"Artgerechte Tierhaltung und Tierernährung","Wir Freie Demokraten setzen uns für eine artgerechte Tierhaltung und Tierernährung ein. Wünschenswerte Verbesserungen bei der Nutztierhaltung wollen wir durch eine gezielte Agrarinvestitionsförderung erreichen. Starre ordnungsrechtliche Vorgaben oder zu ehrgeizige TierwohlZertifizierungen überfordern hingegen vor allem kleine Landwirtschaftsbetriebe und beschleunigen somit den Strukturwandel. Beim Schutz von Heimtieren gilt für uns der Grundsatz „Lenken statt Verbieten“. In diesem Sinne wollen wir die Sachkunde von Heimtierhaltenden verbessern. Modelle wie Positiv- und Negativlisten, welche die Haltung bestimmter Arten untersagen, lehnen wir entschieden ab. Denn sie führen lediglich zu einer Kriminalisierung von Tierhaltenden und zu einem grauen Markt, der einen wirksamen Tierschutz letztlich nur erschwert. Wir wollen den Flickenteppich der Kormoranverordnungen in Deutschland harmonisieren und eine bundesweite Strategie zur Regulierung der Bestände auf den Weg bringen. Wir brauchen ein Populationsmanagement für den Kormoran, das den Artenschutz im Blick hat und den Interessen der Menschen dient.","","Wir Freie Demokraten setzen uns für eine artgerechte Tierhaltung und Tierernährung ein. Wünschenswerte Verbesserungen bei der Nutztierhaltung wollen wir durch eine gezielte Agrarinvestitionsförderung erreichen. Starre ordnungsrechtliche Vorgaben oder zu ehrgeizige TierwohlZertifizierungen überfordern hingegen vor allem kleine Landwirtschaftsbetriebe und beschleunigen somit den Strukturwandel. Beim Schutz von Heimtieren gilt für uns der Grundsatz „Lenken statt Verbieten“. In diesem Sinne wollen wir die Sachkunde von Heimtierhaltenden verbessern. Modelle wie Positiv- und Negativlisten, welche die Haltung bestimmter Arten untersagen, lehnen wir entschieden ab. Denn sie führen lediglich zu einer Kriminalisierung von Tierhaltenden und zu einem grauen Markt, der einen wirksamen Tierschutz letztlich nur erschwert. Wir wollen den Flickenteppich der Kormoranverordnungen in Deutschland harmonisieren und eine bundesweite Strategie zur Regulierung der Bestände auf den Weg bringen. ","FALSE",13
0,"GRÜNE","Wir wollen das Vertrauen in die politische Kultur in Deutschland, Europa und der Welt stärken und zurückgewinnen.","gruene.txt","41113","darkgreen",4,1637,0,391,"Wir wollen das Vertrauen in die politische Kultur in Deutschland, Europa und der Welt stärken und zurückgewinnen.",1866,5267,"D. FREIHEIT IM HERZEN","Demokratie lebt von Vertrauen. Vertrauen in diejenigen, die die Bürgerinnen und Bürger im Parlament vertreten, sowie Vertrauen in die demokratischen Institutionen. Wir wollen das Vertrauen in die politische Kultur in Deutschland, Europa und der Welt stärken und zurückgewinnen. Wir stehen ein für faire Debatten, einen respektvollen Wettstreit um die besten Wege und eine erfolgreiche Suche nach Kompromissen."," Wir stehen ein für faire Debatten, einen respektvollen Wettstreit um die besten Wege und eine erfolgreiche Suche nach Kompromissen.","Demokratie lebt von Vertrauen. Vertrauen in diejenigen, die die Bürgerinnen und Bürger im Parlament vertreten, sowie Vertrauen in die demokratischen Institutionen. ","FALSE",28
0,"GRÜNE","Wir wollen das Familienrecht weiterentwickeln und für diese Familien ein Angebot schaffen, das sie in ihrer Verantwortung als Eltern rechtlich stärkt (Rechtsinstitut der elterlichen Mitverantwortung).","gruene.txt","41113","darkgreen",4,1981,0,735,"Wir wollen das Familienrecht weiterentwickeln und für diese Familien ein Angebot schaffen, das sie in ihrer Verantwortung als Eltern rechtlich stärkt (Rechtsinstitut der elterlichen Mitverantwortung).",3531,6932,"Für ein modernes Familienrecht – alle Familienformen anerkennen und schützen","Familie ist da, wo Menschen füreinander Verantwortung übernehmen. Über 30 Prozent aller Familien, in denen minderjährige Kinder leben, sind keine Ehen, sondern: nichteheliche Familien, Alleinerziehende mit Kind, Patchworkfamilien oder Regenbogenfamilien. Für viele dieser heute selbstverständlichen Familienkonstellationen gibt es keinen klaren Rahmen, der ihre Rechte benennt und ihre Familienform absichert. Wir wollen das Familienrecht weiterentwickeln und für diese Familien ein Angebot schaffen, das sie in ihrer Verantwortung als Eltern rechtlich stärkt (Rechtsinstitut der elterlichen Mitverantwortung). Damit wollen wir klar regeln, welche Rechte und Pflichten, beispielsweise in der Schule, beim Arztbesuch oder im Alltag, aber auch welche Verantwortung für das Kind die leiblichen und die nicht leiblichen, aber miterziehenden Eltern haben."," Damit wollen wir klar regeln, welche Rechte und Pflichten, beispielsweise in der Schule, beim Arztbesuch oder im Alltag, aber auch welche Verantwortung für das Kind die leiblichen und die nicht leiblichen, aber miterziehenden Eltern haben.","Familie ist da, wo Menschen füreinander Verantwortung übernehmen. Über 30 Prozent aller Familien, in denen minderjährige Kinder leben, sind keine Ehen, sondern: nichteheliche Familien, Alleinerziehende mit Kind, Patchworkfamilien oder Regenbogenfamilien. Für viele dieser heute selbstverständlichen Familienkonstellationen gibt es keinen klaren Rahmen, der ihre Rechte benennt und ihre Familienform absichert. ","FALSE",50
0,"GRÜNE","Wir bringen eine starke Klima- und Energieunion voran, unterstützen Innovation und neue Produktionstechnologien in der Industrie, nutzen Ressourcen und Energie effizient, setzen auf Kreislaufwirtschaft und eine Digitalisierung, die allen etwas bringt.","gruene.txt","41113","darkgreen",4,1475,0,229,"Wir bringen eine starke Klima- und Energieunion voran, unterstützen Innovation und neue Produktionstechnologien in der Industrie, nutzen Ressourcen und Energie effizient, setzen auf Kreislaufwirtschaft und eine Digitalisierung, die allen etwas bringt.",1140,4541,"2. In ein ökologisches und soziales Europa investieren","Als ersten Teil unseres Green New Deal für Europa schlagen wir GRÜNE einen Pakt für nachhaltige Investitionen vor. Damit investieren wir in die soziale und ökologische Erneuerung der europäischen Wirtschaft. Wir bringen eine starke Klima- und Energieunion voran, unterstützen Innovation und neue Produktionstechnologien in der Industrie, nutzen Ressourcen und Energie effizient, setzen auf Kreislaufwirtschaft und eine Digitalisierung, die allen etwas bringt. Wir wollen einen funktionstüchtigen europäischen Emissionshandel, an ökologische Kriterien gekoppelte Landwirtschaftssubventionen sowie strenge ökologische und soziale Mindeststandards für auf den europäischen Markt gebrachte Produkte und Rohstoffe."," Wir wollen einen funktionstüchtigen europäischen Emissionshandel, an ökologische Kriterien gekoppelte Landwirtschaftssubventionen sowie strenge ökologische und soziale Mindeststandards für auf den europäischen Markt gebrachte Produkte und Rohstoffe.","Als ersten Teil unseres Green New Deal für Europa schlagen wir GRÜNE einen Pakt für nachhaltige Investitionen vor. Damit investieren wir in die soziale und ökologische Erneuerung der europäischen Wirtschaft. ","FALSE",3
0,"GRÜNE","Wir wollen das Abkommen von Paris mit Leben füllen.","gruene.txt","41113","darkgreen",4,1346,0,100,"Wir GRÜNE wollen das Abkommen von Paris mit Leben füllen.",468,3869,"1. Klimaabkommen von Paris jetzt umsetzen","Wir GRÜNE wollen das Abkommen von Paris mit Leben füllen. Das zentrale Instrument dazu ist ein bundesweites Klimaschutzgesetz, so wie wir GRÜNE es auf Landesebene zuerst in NRW und dann in zahlreichen weiteren Bundesländern bereits eingeführt haben. Damit beschreiben wir den Klimaschutzpfad bis 2050 und setzen verbindliche und planbare Ziele. Neben Industrie und Energiewirtschaft müssen auch der Verkehr, die Landwirtschaft und der Gebäudesektor ihren Beitrag leisten. Sie sind es, die gegen den Trend steigende Emissionen zu verzeichnen haben. Werden die Ziele nicht erreicht, muss die Politik nachsteuern. Nur so gelingt es, auf dem Modernisierungspfad zu bleiben."," Das zentrale Instrument dazu ist ein bundesweites Klimaschutzgesetz, so wie wir GRÜNE es auf Landesebene zuerst in NRW und dann in zahlreichen weiteren Bundesländern bereits eingeführt haben. Damit beschreiben wir den Klimaschutzpfad bis 2050 und setzen verbindliche und planbare Ziele. Neben Industrie und Energiewirtschaft müssen auch der Verkehr, die Landwirtschaft und der Gebäudesektor ihren Beitrag leisten. Sie sind es, die gegen den Trend steigende Emissionen zu verzeichnen haben. Werden die Ziele nicht erreicht, muss die Politik nachsteuern. Nur so gelingt es, auf dem Modernisierungspfad zu bleiben.","","FALSE",53
0,"GRÜNE","Wir empfinden es als Reichtum, wenn wir in uns selbst, unseren Familien, Nachbarschaften und den Freundeskreisen unserer Kinder unterschiedlichen Kulturen begegnen.","gruene.txt","41113","darkgreen",4,1607,0,361,"Wir empfinden es als Reichtum, wenn wir in uns selbst, unseren Familien, Nachbarschaften und den Freundeskreisen unserer Kinder unterschiedlichen Kulturen begegnen.",1755,5156,"V. WIR GESTALTEN UNSER EINWANDERUNGSLAND","Schon immer hat Ein- und Auswanderung Deutschland geprägt und verändert, vor Herausforderungen gestellt und uns als Gesellschaft weitergebracht. In einem Europa der offenen Grenzen und in einer Welt, die durch Handel und Digitalisierung noch enger zusammengerückt ist, ist die Migration ein Teil unserer Realität. Wir wollen diese Einwanderung vernünftig regeln und die Integration fördern, um das friedliche Zusammenleben von Menschen mit unterschiedlicher Herkunft und Religion zu sichern. Wir empfinden es als Reichtum, wenn wir in uns selbst, unseren Familien, Nachbarschaften und den Freundeskreisen unserer Kinder unterschiedlichen Kulturen begegnen. Für uns zählt nicht, woher ein Mensch kommt, es zählt, wo sie oder er hin will. Wir kennen die Vorteile vielfältiger Gesellschaften: Sie entwickeln sich dynamischer und kreativer als solche in Abschottung."," Für uns zählt nicht, woher ein Mensch kommt, es zählt, wo sie oder er hin will. Wir kennen die Vorteile vielfältiger Gesellschaften: Sie entwickeln sich dynamischer und kreativer als solche in Abschottung.","Schon immer hat Ein- und Auswanderung Deutschland geprägt und verändert, vor Herausforderungen gestellt und uns als Gesellschaft weitergebracht. In einem Europa der offenen Grenzen und in einer Welt, die durch Handel und Digitalisierung noch enger zusammengerückt ist, ist die Migration ein Teil unserer Realität. Wir wollen diese Einwanderung vernünftig regeln und die Integration fördern, um das friedliche Zusammenleben von Menschen mit unterschiedlicher Herkunft und Religion zu sichern. ","FALSE",73
0,"GRÜNE","Wir streiten für auskömmliche Renten und eine gute Pflege im Alter.","gruene.txt","41113","darkgreen",4,1837,0,591,"Wir streiten für auskömmliche Renten und eine gute Pflege im Alter.",2793,6194,"E. GERECHTIGKEIT IM SINN","Wir werden die Zwei-Klassen-Medizin abschaffen und stattdessen mit einer Bürger\*innenversicherung eine gute Gesundheitsversorgung für alle ermöglichen. Wir streiten für auskömmliche Renten und eine gute Pflege im Alter. Wir wollen verhindern, dass Menschen sich von einem unsicheren Arbeitsplatz zum nächsten hangeln müssen. Wir wollen den Menschen wieder mehr Souveränität über ihre eigene Zeit geben, damit sie Beruf, Familie und Engagement besser miteinander verbinden können."," Wir wollen verhindern, dass Menschen sich von einem unsicheren Arbeitsplatz zum nächsten hangeln müssen. Wir wollen den Menschen wieder mehr Souveränität über ihre eigene Zeit geben, damit sie Beruf, Familie und Engagement besser miteinander verbinden können.","Wir werden die Zwei-Klassen-Medizin abschaffen und stattdessen mit einer Bürger\*innenversicherung eine gute Gesundheitsversorgung für alle ermöglichen. ","FALSE",7
0,"GRÜNE","Wir wollen unbürokratische Möglichkeiten für den Mit- beziehungsweise den Nachzug von Familienangehörigen einführen sowie den Nachweis von Deutschkenntnissen vor der Einreise abschaffen.","gruene.txt","41113","darkgreen",4,1616,0,370,"Wir wollen unbürokratische Möglichkeiten für den Mit- beziehungsweise den Nachzug von Fa mi lienangehörigen einführen sowie den Nachweis von Deutsch kenntnissen vor der Einreise abschaffen.",1786,5187,"2. Mehr Integration wagen","Um gerade Frauen eine eigenständige Existe nzsicherung zu ermöglichen, wollen wir ihren Anforderungen zum Beispiel durch eine gesicherte Betreuung ihrer Kinder Rechnung tragen. Wir wollen unbürokratische Möglichkeiten für den Mit- beziehungsweise den Nachzug von Familienangehörigen einführen sowie den Nachweis von Deutsch kenntnissen vor der Einreise abschaffen.","","Um gerade Frauen eine eigenständige Existe nzsicherung zu ermöglichen, wollen wir ihren Anforderungen zum Beispiel durch eine gesicherte Betreuung ihrer Kinder Rechnung tragen. ","FALSE",47
0,"GRÜNE","Wir wollen die Besteuerung von Dienstwagen künftig an den CO2-Ausstoß koppeln und verbrauchsarme Pkw deutlich besserstellen.","gruene.txt","41113","darkgreen",4,1440,0,194,"Wir GRÜNE wollen die Besteuerung von Dienstwagen künftig an den CO2-Ausstoß koppeln und verbrauchsarme Pkw deutlich besserstellen.",948,4349,"3. Das Auto der Zukunft fährt ohne Abgase","Selbstverständlich werden wir auch morgen noch mit Autos unterwegs sein – mit dem eigenen, mit dem gemieteten oder dem geteilten. Gerade im ländlichen Raum sind die Alternativen Carsharing und ÖPNV noch nicht ausreichend. Aber es werden insgesamt weniger Autos sein und sie werden mit Strom aus Sonne und Wind oder Wasserstoff statt mit Diesel und Benzin angetrieben. Mit emissionsfreien Fahrzeugen machen wir den Autoverkehr klima- und umweltfreundlicher. Ziel muss es sein, einen erfolgreichen Technologiewandel einzuleiten. Nur mit innovativen Antrieben werden unsere Automobilhersteller wettbewerbsfähig bleiben und zugleich wertvolle Arbeitsplätze in der Automobilindustrie erhalten. Das wirksamste Instrument sind ambitionierte CO2-Grenzwerte, also Verbrauchsgrenzen, die auch auf der Straße eingehalten werden. Aus industrie- und klimaschutzpolitischen Gründen muss die nächste Bundesregierung ein klares Ziel setzen: Ab 2030 sollen nur noch abgasfreie Autos neu zugelassen werden. Das Zeitalter der fossilen Verbrennungsmotoren ist dann zu Ende. Elektromobilität als Chance für eine klimafreundliche Mobilität ist aber mehr, als nur den Verbrennungsmotor in Autos durch einen Elektromotor zu ersetzen. Dafür werden wir Elektromobilität im Straßenverkehr gezielt stärken durch eine Förderung aller Kommunen, die ihren innerstädtischen Logistikverkehr auf E-Fahrzeuge und Lastenfahrräder umstellen, sowie durch zeitlich befristete finanzielle Zuschüsse für Elektro-Nahverkehrsbusse, Elektroautos und Elektrolastenräder. Wir wollen die Dieselbusflotte schnellstmöglich auf Elektrobusse umrüsten. Außerdem werden wir die Forschung an den Mobilitätstechnologien der Zukunft verstärkt unterstützen. Für eine gerechte Finanzierung wollen wir die Kfz-Steuer reformieren und ein Bonus-Malus-System für Neuwagen einführen. Wer viel CO2, NOx und Feinstaub-Emissionen verursacht, zahlt dann mehr. Wir GRÜNE wollen die Besteuerung von Dienstwagen künftig an den CO2-Ausstoß koppeln und verbrauchsarme Pkw deutlich besserstellen.","","Selbstverständlich werden wir auch morgen noch mit Autos unterwegs sein – mit dem eigenen, mit dem gemieteten oder dem geteilten. Gerade im ländlichen Raum sind die Alternativen Carsharing und ÖPNV noch nicht ausreichend. Aber es werden insgesamt weniger Autos sein und sie werden mit Strom aus Sonne und Wind oder Wasserstoff statt mit Diesel und Benzin angetrieben. Mit emissionsfreien Fahrzeugen machen wir den Autoverkehr klima- und umweltfreundlicher. Ziel muss es sein, einen erfolgreichen Technologiewandel einzuleiten. Nur mit innovativen Antrieben werden unsere Automobilhersteller wettbewerbsfähig bleiben und zugleich wertvolle Arbeitsplätze in der Automobilindustrie erhalten. Das wirksamste Instrument sind ambitionierte CO2-Grenzwerte, also Verbrauchsgrenzen, die auch auf der Straße eingehalten werden. Aus industrie- und klimaschutzpolitischen Gründen muss die nächste Bundesregierung ein klares Ziel setzen: Ab 2030 sollen nur noch abgasfreie Autos neu zugelassen werden. Das Zeitalter der fossilen Verbrennungsmotoren ist dann zu Ende. Elektromobilität als Chance für eine klimafreundliche Mobilität ist aber mehr, als nur den Verbrennungsmotor in Autos durch einen Elektromotor zu ersetzen. Dafür werden wir Elektromobilität im Straßenverkehr gezielt stärken durch eine Förderung aller Kommunen, die ihren innerstädtischen Logistikverkehr auf E-Fahrzeuge und Lastenfahrräder umstellen, sowie durch zeitlich befristete finanzielle Zuschüsse für Elektro-Nahverkehrsbusse, Elektroautos und Elektrolastenräder. Wir wollen die Dieselbusflotte schnellstmöglich auf Elektrobusse umrüsten. Außerdem werden wir die Forschung an den Mobilitätstechnologien der Zukunft verstärkt unterstützen. Für eine gerechte Finanzierung wollen wir die Kfz-Steuer reformieren und ein Bonus-Malus-System für Neuwagen einführen. Wer viel CO2, NOx und Feinstaub-Emissionen verursacht, zahlt dann mehr. ","FALSE",63
